gene_callers_id,contig,start,stop,direction,partial,call_type,integron,ocean,annotation,category_accession,COG_category
272032,NAT-32_MHASMcontig_1846491,3560,3821,r,0,1,CALIN,NAT,protein,nan,nan
272033,NAT-32_MHASMcontig_1846491,3894,4104,f,0,1,CALIN,NAT,protein,nan,nan
272034,NAT-32_MHASMcontig_1846491,4135,4444,r,0,1,CALIN,NAT,protein,nan,nan
281162,NAT-127_MHASMcontig_973525,1,1351,f,1,1,CALIN,NAT,protein,U,"Intracellular trafficking, secretion, and vesicular transport"
281163,NAT-127_MHASMcontig_973525,1479,1758,f,0,1,CALIN,NAT,protein,V,Defense mechanisms
281164,NAT-127_MHASMcontig_973525,1757,2051,f,0,1,CALIN,NAT,protein,V,Defense mechanisms
281165,NAT-127_MHASMcontig_973525,2521,2794,r,0,1,CALIN,NAT,protein,V,Defense mechanisms
281166,NAT-127_MHASMcontig_973525,2774,3047,r,0,1,CALIN,NAT,protein,V,Defense mechanisms
281167,NAT-127_MHASMcontig_973525,3202,3997,f,0,1,CALIN,NAT,protein,Q,"Secondary metabolites biosynthesis, transport and catabolism"
317698,NAT-157_MHASMcontig_923349,153394,153709,f,0,1,CALIN,NAT,protein,nan,nan
317699,NAT-157_MHASMcontig_923349,153817,154636,f,0,1,CALIN,NAT,protein,nan,nan
317700,NAT-157_MHASMcontig_923349,154738,155488,f,0,1,CALIN,NAT,protein,nan,nan
317701,NAT-157_MHASMcontig_923349,155603,155885,f,0,1,CALIN,NAT,protein,V,Defense mechanisms
326930,NAT-127_104768,168,2487,f,0,1,CALIN,NAT,protein,R,General function prediction only
326935,NAT-127_104768,8308,8902,f,0,1,CALIN,NAT,protein,K,Transcription
326936,NAT-127_104768,9104,9746,r,0,1,CALIN,NAT,protein,nan,nan
326937,NAT-127_104768,9839,10715,r,0,1,CALIN,NAT,protein,nan,nan
326938,NAT-127_104768,10883,11639,r,0,1,CALIN,NAT,protein,C,Energy production and conversion
326939,NAT-127_104768,11823,12405,r,0,1,CALIN,NAT,protein,nan,nan
326940,NAT-127_104768,12497,13094,r,0,1,CALIN,NAT,protein,V,Defense mechanisms
326941,NAT-127_104768,13096,14056,r,0,1,CALIN,NAT,protein,L,"Replication, recombination and repair"
326942,NAT-127_104768,14453,15002,r,0,1,CALIN,NAT,protein,R,General function prediction only
326943,NAT-127_104768,15043,15238,f,0,1,CALIN,NAT,protein,nan,nan
326944,NAT-127_104768,15659,16148,r,0,1,CALIN,NAT,protein,nan,nan
326945,NAT-127_104768,16240,17287,r,0,1,CALIN,NAT,protein,nan,nan
326946,NAT-127_104768,17477,18650,r,0,1,CALIN,NAT,protein,nan,nan
326947,NAT-127_104768,18637,20830,r,0,1,CALIN,NAT,protein,J!!!V,"Translation, ribosomal structure and biogenesis"
326947,NAT-127_104768,18637,20830,r,0,1,CALIN,NAT,protein,J!!!V,Defense mechanisms
328131,NAT-143_8753,35031,36117,r,0,1,CALIN,NAT,protein,E,Amino acid transport and metabolism
328132,NAT-143_8753,36162,36501,r,0,1,CALIN,NAT,protein,nan,nan
328133,NAT-143_8753,36566,36881,r,0,1,CALIN,NAT,protein,nan,nan
330650,NAT-121_MHASMcontig_733140,96554,96851,f,0,1,complete,NAT,protein,nan,nan
330651,NAT-121_MHASMcontig_733140,98568,98865,f,0,1,complete,NAT,protein,nan,nan
334349,NAT-67_41530,83607,84285,f,0,1,CALIN,NAT,protein,nan,nan
334350,NAT-67_41530,84365,84602,f,0,1,CALIN,NAT,protein,nan,nan
334351,NAT-67_41530,84671,84833,f,0,1,CALIN,NAT,protein,nan,nan
334352,NAT-67_41530,84890,85340,f,0,1,CALIN,NAT,protein,X,"Mobilome: prophages, transposons"
336847,NAT-64_MHASMcontig_370840,26,326,r,0,1,complete,NAT,protein,nan,nan
336848,NAT-64_MHASMcontig_370840,489,858,r,0,1,complete,NAT,protein,nan,nan
336849,NAT-64_MHASMcontig_370840,1068,1230,r,0,1,complete,NAT,protein,nan,nan
339700,NAT-75_54696,45891,46092,f,0,1,CALIN,NAT,protein,nan,nan
339701,NAT-75_54696,46207,46825,r,0,1,CALIN,NAT,protein,nan,nan
339702,NAT-75_54696,46950,48630,r,0,1,CALIN,NAT,protein,L,"Replication, recombination and repair"
339703,NAT-75_54696,48723,49581,r,0,1,CALIN,NAT,protein,R!!!R,General function prediction only
339703,NAT-75_54696,48723,49581,r,0,1,CALIN,NAT,protein,R!!!R,General function prediction only
345533,NAT-46_MHASMcontig_239398,27891,30369,r,0,1,CALIN,NAT,protein,I,Lipid transport and metabolism
345534,NAT-46_MHASMcontig_239398,30461,31370,r,0,1,CALIN,NAT,protein,H!!!R,Coenzyme transport and metabolism
345534,NAT-46_MHASMcontig_239398,30461,31370,r,0,1,CALIN,NAT,protein,H!!!R,General function prediction only
349033,NAT-94_91029,184564,185125,f,0,1,complete,NAT,protein,nan,nan
349035,NAT-94_91029,185929,186169,r,0,1,complete,NAT,protein,K,Transcription
349036,NAT-94_91029,186382,186739,f,0,1,complete,NAT,protein,nan,nan
349234,NAT-94_115607,5515,6211,f,0,1,CALIN,NAT,protein,H,Coenzyme transport and metabolism
349235,NAT-94_115607,6332,6677,f,0,1,CALIN,NAT,protein,nan,nan
349236,NAT-94_115607,6688,6973,f,0,1,CALIN,NAT,protein,nan,nan
349237,NAT-94_115607,7106,7766,f,0,1,CALIN,NAT,protein,nan,nan
361634,NAT-141_MHASMcontig_1217048,45398,47012,f,0,1,CALIN,NAT,protein,U,"Intracellular trafficking, secretion, and vesicular transport"
364445,NAT-157_MHASMcontig_929501,725688,726072,f,0,1,CALIN,NAT,protein,S,Function unknown
364446,NAT-157_MHASMcontig_929501,726201,726774,f,0,1,CALIN,NAT,protein,nan,nan
364447,NAT-157_MHASMcontig_929501,726879,727572,f,0,1,CALIN,NAT,protein,nan,nan
364448,NAT-157_MHASMcontig_929501,727606,728662,f,0,1,CALIN,NAT,protein,nan,nan
364449,NAT-157_MHASMcontig_929501,728742,729138,f,0,1,CALIN,NAT,protein,K,Transcription
364450,NAT-157_MHASMcontig_929501,729661,730081,f,0,1,CALIN,NAT,protein,Q,"Secondary metabolites biosynthesis, transport and catabolism"
364451,NAT-157_MHASMcontig_929501,730169,730439,r,0,1,CALIN,NAT,protein,V,Defense mechanisms
364452,NAT-157_MHASMcontig_929501,730419,730692,r,0,1,CALIN,NAT,protein,V,Defense mechanisms
364453,NAT-157_MHASMcontig_929501,730816,731167,r,0,1,CALIN,NAT,protein,nan,nan
372747,NAT-129_MHASMcontig_976350,1221,1695,f,0,1,CALIN,NAT,protein,nan,nan
372748,NAT-129_MHASMcontig_976350,1750,4345,r,0,1,CALIN,NAT,protein,K!!!L,Transcription
372748,NAT-129_MHASMcontig_976350,1750,4345,r,0,1,CALIN,NAT,protein,K!!!L,"Replication, recombination and repair"
377172,NAT-26_MHASMcontig_1220637,6678,7959,r,0,1,CALIN,NAT,protein,V,Defense mechanisms
377173,NAT-26_MHASMcontig_1220637,8059,8923,f,0,1,CALIN,NAT,protein,R,General function prediction only
377174,NAT-26_MHASMcontig_1220637,8966,9869,r,0,1,CALIN,NAT,protein,K,Transcription
377175,NAT-26_MHASMcontig_1220637,10036,10213,f,0,1,CALIN,NAT,protein,nan,nan
381015,NAT-67_MHASMcontig_301304,518,1010,r,0,1,CALIN,NAT,protein,nan,nan
381016,NAT-67_MHASMcontig_301304,1055,1973,r,0,1,CALIN,NAT,protein,nan,nan
381017,NAT-67_MHASMcontig_301304,2088,2562,r,0,1,CALIN,NAT,protein,nan,nan
384287,NAT-64_63212,220815,221118,r,0,1,CALIN,NAT,protein,C,Energy production and conversion
391468,NAT-22_MHASMcontig_900709,0,549,f,1,1,complete,NAT,protein,nan,nan
391475,NAT-22_MHASMcontig_900709,7717,9967,f,1,1,complete,NAT,protein,G,Carbohydrate transport and metabolism
395897,NAT-30_MHASMcontig_1525306,0,8829,f,1,1,CALIN,NAT,protein,Q,"Secondary metabolites biosynthesis, transport and catabolism"
417866,NAT-46_MHASMcontig_385300,20709,21189,f,0,1,CALIN,NAT,protein,nan,nan
417867,NAT-46_MHASMcontig_385300,21207,22431,f,0,1,CALIN,NAT,protein,nan,nan
417868,NAT-46_MHASMcontig_385300,22638,23055,r,0,1,CALIN,NAT,protein,nan,nan
417869,NAT-46_MHASMcontig_385300,23239,24040,f,0,1,CALIN,NAT,protein,nan,nan
427556,NAT-276_MHASMcontig_270293,246,702,f,0,1,CALIN,NAT,protein,nan,nan
427557,NAT-276_MHASMcontig_270293,1109,2174,f,0,1,CALIN,NAT,protein,X,"Mobilome: prophages, transposons"
427558,NAT-276_MHASMcontig_270293,2170,2323,f,0,1,CALIN,NAT,protein,nan,nan
427559,NAT-276_MHASMcontig_270293,2745,3069,f,0,1,CALIN,NAT,protein,nan,nan
427560,NAT-276_MHASMcontig_270293,3142,3511,f,0,1,CALIN,NAT,protein,nan,nan
427561,NAT-276_MHASMcontig_270293,3632,4076,f,0,1,CALIN,NAT,protein,nan,nan
427562,NAT-276_MHASMcontig_270293,4195,4861,f,0,1,CALIN,NAT,protein,nan,nan
427563,NAT-276_MHASMcontig_270293,5397,6201,f,0,1,CALIN,NAT,protein,nan,nan
427564,NAT-276_MHASMcontig_270293,6410,7187,f,0,1,CALIN,NAT,protein,O!!!S,"Posttranslational modification, protein turnover, chaperones"
427564,NAT-276_MHASMcontig_270293,6410,7187,f,0,1,CALIN,NAT,protein,O!!!S,Function unknown
427565,NAT-276_MHASMcontig_270293,7312,7456,f,0,1,CALIN,NAT,protein,nan,nan
427566,NAT-276_MHASMcontig_270293,7680,8151,f,0,1,CALIN,NAT,protein,nan,nan
427567,NAT-276_MHASMcontig_270293,8301,8529,f,0,1,CALIN,NAT,protein,nan,nan
427572,NAT-276_MHASMcontig_270293,11848,11944,r,1,1,CALIN,NAT,protein,X,"Mobilome: prophages, transposons"
430390,NAT-67_41900,723,1041,r,0,1,complete,NAT,protein,X,"Mobilome: prophages, transposons"
430391,NAT-67_41900,1169,1805,r,0,1,complete,NAT,protein,nan,nan
431157,NAT-130_MHASMcontig_927608,962,1322,f,0,1,CALIN,NAT,protein,nan,nan
431158,NAT-130_MHASMcontig_927608,1546,2587,r,0,1,CALIN,NAT,protein,H,Coenzyme transport and metabolism
433399,NAT-101_68765,11680,11887,f,0,1,CALIN,NAT,protein,K,Transcription
433400,NAT-101_68765,12183,12573,f,0,1,CALIN,NAT,protein,nan,nan
433401,NAT-101_68765,12840,13815,f,0,1,CALIN,NAT,protein,nan,nan
436846,NAT-157_91384,23394,23985,f,0,1,CALIN,NAT,protein,nan,nan
436847,NAT-157_91384,24064,25072,f,0,1,CALIN,NAT,protein,S,Function unknown
436848,NAT-157_91384,25052,25265,f,0,1,CALIN,NAT,protein,nan,nan
436849,NAT-157_91384,25378,25765,f,0,1,CALIN,NAT,protein,Q,"Secondary metabolites biosynthesis, transport and catabolism"
436850,NAT-157_91384,25861,26383,f,0,1,CALIN,NAT,protein,nan,nan
436851,NAT-157_91384,26528,26993,f,0,1,CALIN,NAT,protein,nan,nan
436852,NAT-157_91384,27138,27519,f,0,1,CALIN,NAT,protein,nan,nan
436853,NAT-157_91384,27616,28141,f,0,1,CALIN,NAT,protein,J!!!O,"Translation, ribosomal structure and biogenesis"
436853,NAT-157_91384,27616,28141,f,0,1,CALIN,NAT,protein,J!!!O,"Posttranslational modification, protein turnover, chaperones"
436854,NAT-157_91384,28241,29309,f,0,1,CALIN,NAT,protein,nan,nan
436855,NAT-157_91384,29353,30037,f,0,1,CALIN,NAT,protein,I,Lipid transport and metabolism
436856,NAT-157_91384,30061,30466,f,0,1,CALIN,NAT,protein,S,Function unknown
436857,NAT-157_91384,30553,31141,f,0,1,CALIN,NAT,protein,nan,nan
455307,NAT-84_73566,17043,18855,f,0,1,CALIN,NAT,protein,O,"Posttranslational modification, protein turnover, chaperones"
455308,NAT-84_73566,18883,19456,r,0,1,CALIN,NAT,protein,R,General function prediction only
455309,NAT-84_73566,19758,20691,f,0,1,CALIN,NAT,protein,I,Lipid transport and metabolism
455310,NAT-84_73566,20706,22185,r,0,1,CALIN,NAT,protein,E,Amino acid transport and metabolism
455311,NAT-84_73566,22302,22743,f,0,1,CALIN,NAT,protein,V,Defense mechanisms
455312,NAT-84_73566,22974,23361,f,0,1,CALIN,NAT,protein,V,Defense mechanisms
457436,NAT-4_MHASMcontig_947397,289,1645,f,0,1,CALIN,NAT,protein,nan,nan
457437,NAT-4_MHASMcontig_947397,1789,2305,f,0,1,CALIN,NAT,protein,nan,nan
457438,NAT-4_MHASMcontig_947397,2450,3179,f,0,1,CALIN,NAT,protein,nan,nan
457439,NAT-4_MHASMcontig_947397,3546,4374,f,0,1,CALIN,NAT,protein,K,Transcription
457440,NAT-4_MHASMcontig_947397,4381,5269,f,0,1,CALIN,NAT,protein,P,Inorganic ion transport and metabolism
460564,NAT-125_MHASMcontig_867809,15734,16553,f,0,1,complete,NAT,protein,nan,nan
460565,NAT-125_MHASMcontig_867809,16633,17206,f,0,1,complete,NAT,protein,nan,nan
460566,NAT-125_MHASMcontig_867809,17284,17611,f,0,1,complete,NAT,protein,nan,nan
460567,NAT-125_MHASMcontig_867809,17699,18398,f,0,1,complete,NAT,protein,nan,nan
461381,NAT-119_78335,6685,7702,f,0,1,CALIN,NAT,protein,nan,nan
461382,NAT-119_78335,7694,7937,f,0,1,CALIN,NAT,protein,nan,nan
482668,NAT-130_MHASMcontig_930365,23984,24317,f,0,1,CALIN,NAT,protein,nan,nan
482669,NAT-130_MHASMcontig_930365,24373,24562,f,0,1,CALIN,NAT,protein,nan,nan
482670,NAT-130_MHASMcontig_930365,24610,24859,f,0,1,CALIN,NAT,protein,nan,nan
482671,NAT-130_MHASMcontig_930365,24855,25023,f,0,1,CALIN,NAT,protein,nan,nan
11057,SP-180_110555,172659,173562,r,0,1,CALIN,SP,protein,nan,nan
11058,SP-180_110555,173669,174059,r,0,1,CALIN,SP,protein,R,General function prediction only
11059,SP-180_110555,174147,175215,r,0,1,CALIN,SP,protein,nan,nan
46361,SP-59_61500,1,163,f,1,1,CALIN,SP,protein,nan,nan
46362,SP-59_61500,350,506,r,0,1,CALIN,SP,protein,nan,nan
46363,SP-59_61500,601,1159,f,0,1,CALIN,SP,protein,nan,nan
46364,SP-59_61500,1686,2442,f,0,1,CALIN,SP,protein,H,Coenzyme transport and metabolism
46365,SP-59_61500,2563,3079,f,0,1,CALIN,SP,protein,nan,nan
46366,SP-59_61500,3082,3562,f,0,1,CALIN,SP,protein,D!!!Z,"Cell cycle control, cell division, chromosome partitioning"
46366,SP-59_61500,3082,3562,f,0,1,CALIN,SP,protein,D!!!Z,Cytoskeleton
46493,SP-59_61500,128615,129965,r,1,1,CALIN,SP,protein,T,Signal transduction mechanisms
61597,SP-2982_MHASMcontig_2128505,105,624,r,0,1,complete,SP,protein,nan,nan
61598,SP-2982_MHASMcontig_2128505,799,1192,r,0,1,complete,SP,protein,S,Function unknown
61599,SP-2982_MHASMcontig_2128505,1256,1715,r,0,1,complete,SP,protein,nan,nan
81106,SP-3048_89232,126,1176,r,0,1,CALIN,SP,protein,V,Defense mechanisms
81107,SP-3048_89232,1723,2638,r,0,1,CALIN,SP,protein,nan,nan
81108,SP-3048_89232,2725,3109,r,0,1,CALIN,SP,protein,Q,"Secondary metabolites biosynthesis, transport and catabolism"
81109,SP-3048_89232,3089,3365,r,0,1,CALIN,SP,protein,nan,nan
81110,SP-3048_89232,4712,5090,r,0,1,CALIN,SP,protein,nan,nan
81111,SP-3048_89232,5179,5770,r,0,1,CALIN,SP,protein,H,Coenzyme transport and metabolism
81112,SP-3048_89232,5985,6096,r,0,1,CALIN,SP,protein,nan,nan
86443,SP-64_64219,26540,31430,f,0,1,CALIN,SP,protein,L!!!L,"Replication, recombination and repair"
86443,SP-64_64219,26540,31430,f,0,1,CALIN,SP,protein,L!!!L,"Replication, recombination and repair"
86444,SP-64_64219,31483,32179,f,0,1,CALIN,SP,protein,nan,nan
86445,SP-64_64219,32263,32473,f,0,1,CALIN,SP,protein,nan,nan
124914,SP-347_90977,177898,178270,f,0,1,CALIN,SP,protein,nan,nan
124915,SP-347_90977,178357,179023,f,0,1,CALIN,SP,protein,nan,nan
124916,SP-347_90977,179104,179722,f,0,1,CALIN,SP,protein,nan,nan
124917,SP-347_90977,179842,180061,f,0,1,CALIN,SP,protein,nan,nan
124918,SP-347_90977,180134,180653,f,0,1,CALIN,SP,protein,nan,nan
124919,SP-347_90977,180752,181442,f,0,1,CALIN,SP,protein,nan,nan
124920,SP-347_90977,181534,182263,f,0,1,CALIN,SP,protein,nan,nan
124921,SP-347_90977,182345,183485,f,0,1,CALIN,SP,protein,S,Function unknown
124922,SP-347_90977,183560,184538,f,0,1,CALIN,SP,protein,nan,nan
124923,SP-347_90977,184527,185766,f,0,1,CALIN,SP,protein,nan,nan
124924,SP-347_90977,185834,186848,f,0,1,CALIN,SP,protein,V,Defense mechanisms
124925,SP-347_90977,187554,188190,f,0,1,CALIN,SP,protein,L,"Replication, recombination and repair"
128362,SP-43_5267,42178,42562,f,0,1,CALIN,SP,protein,S,Function unknown
128363,SP-43_5267,42691,43264,f,0,1,CALIN,SP,protein,nan,nan
128364,SP-43_5267,43369,44062,f,0,1,CALIN,SP,protein,nan,nan
128365,SP-43_5267,44096,45152,f,0,1,CALIN,SP,protein,nan,nan
128366,SP-43_5267,45232,45628,f,0,1,CALIN,SP,protein,K,Transcription
128367,SP-43_5267,46151,46571,f,0,1,CALIN,SP,protein,Q,"Secondary metabolites biosynthesis, transport and catabolism"
128368,SP-43_5267,46659,46929,r,0,1,CALIN,SP,protein,V,Defense mechanisms
128369,SP-43_5267,46909,47182,r,0,1,CALIN,SP,protein,V,Defense mechanisms
128370,SP-43_5267,47306,47657,r,0,1,CALIN,SP,protein,nan,nan
142268,SP-244_146107,4737,5061,r,0,1,CALIN,SP,protein,nan,nan
142269,SP-244_146107,5309,5957,f,0,1,CALIN,SP,protein,nan,nan
142270,SP-244_146107,6070,6682,f,0,1,CALIN,SP,protein,nan,nan
169788,SP-2985_MHASMcontig_1039603,9563,10889,r,0,1,CALIN,SP,protein,O,"Posttranslational modification, protein turnover, chaperones"
169789,SP-2985_MHASMcontig_1039603,11124,11814,r,0,1,CALIN,SP,protein,H,Coenzyme transport and metabolism
169790,SP-2985_MHASMcontig_1039603,12008,12632,r,0,1,CALIN,SP,protein,H,Coenzyme transport and metabolism
169791,SP-2985_MHASMcontig_1039603,12786,13269,r,0,1,CALIN,SP,protein,nan,nan
169792,SP-2985_MHASMcontig_1039603,13830,14070,f,0,1,CALIN,SP,protein,V,Defense mechanisms
169793,SP-2985_MHASMcontig_1039603,14202,14490,r,0,1,CALIN,SP,protein,V,Defense mechanisms
169794,SP-2985_MHASMcontig_1039603,14909,15449,f,0,1,CALIN,SP,protein,K,Transcription
169795,SP-2985_MHASMcontig_1039603,15601,16129,f,0,1,CALIN,SP,protein,nan,nan
169796,SP-2985_MHASMcontig_1039603,16451,17270,r,0,1,CALIN,SP,protein,nan,nan
220736,SP-333_147008,42952,43576,r,0,1,CALIN,SP,protein,nan,nan
220737,SP-333_147008,43711,44464,r,0,1,CALIN,SP,protein,nan,nan
220738,SP-333_147008,44582,45383,r,0,1,CALIN,SP,protein,nan,nan
220739,SP-333_147008,45483,45771,r,0,1,CALIN,SP,protein,nan,nan
220740,SP-333_147008,45866,46037,r,0,1,CALIN,SP,protein,nan,nan
225174,SP-180_108041,95954,96188,r,0,1,complete,SP,protein,nan,nan
225175,SP-180_108041,96318,96756,r,0,1,complete,SP,protein,M,Cell wall/membrane/envelope biogenesis
225176,SP-180_108041,96876,97914,r,0,1,complete,SP,protein,nan,nan
225178,SP-180_108041,100111,100618,r,0,1,complete,SP,protein,nan,nan
225179,SP-180_108041,100700,101660,r,0,1,complete,SP,protein,nan,nan
225180,SP-180_108041,101763,102081,r,0,1,complete,SP,protein,nan,nan
229635,SP-347_MHASMcontig_1681549,35299,35959,f,0,1,CALIN,SP,protein,nan,nan
229636,SP-347_MHASMcontig_1681549,36055,37945,f,0,1,CALIN,SP,protein,L,"Replication, recombination and repair"
229637,SP-347_MHASMcontig_1681549,38367,39399,f,0,1,CALIN,SP,protein,nan,nan
229638,SP-347_MHASMcontig_1681549,39512,41507,f,0,1,CALIN,SP,protein,K!!!N!!!W,Transcription
229638,SP-347_MHASMcontig_1681549,39512,41507,f,0,1,CALIN,SP,protein,K!!!N!!!W,Cell motility
229638,SP-347_MHASMcontig_1681549,39512,41507,f,0,1,CALIN,SP,protein,K!!!N!!!W,Extracellular structures
229639,SP-347_MHASMcontig_1681549,41602,42547,f,0,1,CALIN,SP,protein,nan,nan
237121,SP-3094_MHASMcontig_1931415,50687,51239,f,0,1,CALIN,SP,protein,K,Transcription
237122,SP-3094_MHASMcontig_1931415,51339,52116,f,0,1,CALIN,SP,protein,nan,nan
237123,SP-3094_MHASMcontig_1931415,52218,52953,f,0,1,CALIN,SP,protein,nan,nan
237124,SP-3094_MHASMcontig_1931415,53735,54053,r,0,1,CALIN,SP,protein,nan,nan
254953,SP-49_50817,12491,13253,r,0,1,CALIN,SP,protein,K,Transcription
254954,SP-49_50817,13353,13854,f,0,1,CALIN,SP,protein,nan,nan
254955,SP-49_50817,13872,14253,f,0,1,CALIN,SP,protein,nan,nan
254956,SP-49_50817,14266,15193,f,0,1,CALIN,SP,protein,I,Lipid transport and metabolism
272468,SP-93_MHASMcontig_2038468,12022,12820,f,0,1,CALIN,SP,protein,M,Cell wall/membrane/envelope biogenesis
272469,SP-93_MHASMcontig_2038468,12930,13734,f,0,1,CALIN,SP,protein,nan,nan
272470,SP-93_MHASMcontig_2038468,13660,13861,r,0,1,CALIN,SP,protein,nan,nan
272471,SP-93_MHASMcontig_2038468,13868,16130,f,0,1,CALIN,SP,protein,D,"Cell cycle control, cell division, chromosome partitioning"
272473,SP-93_MHASMcontig_2038468,17845,18124,f,0,1,complete,SP,protein,nan,nan
272474,SP-93_MHASMcontig_2038468,18210,18801,f,0,1,complete,SP,protein,E,Amino acid transport and metabolism
286347,SP-258_166867,100643,101228,f,0,1,CALIN,SP,protein,nan,nan
286348,SP-258_166867,101224,102310,r,0,1,CALIN,SP,protein,L,"Replication, recombination and repair"
286349,SP-258_166867,102540,102840,r,0,1,CALIN,SP,protein,V,Defense mechanisms
286350,SP-258_166867,103809,104133,r,0,1,CALIN,SP,protein,R,General function prediction only
286351,SP-258_166867,104340,104640,r,0,1,CALIN,SP,protein,K,Transcription
286352,SP-258_166867,104640,104925,r,0,1,CALIN,SP,protein,nan,nan
286353,SP-258_166867,105553,105844,r,0,1,CALIN,SP,protein,V,Defense mechanisms
286354,SP-258_166867,106377,106776,r,0,1,CALIN,SP,protein,V,Defense mechanisms
286355,SP-258_166867,106759,107038,r,0,1,CALIN,SP,protein,nan,nan
289509,SP-3094_57439,141678,142347,r,0,1,complete,SP,protein,nan,nan
289510,SP-3094_57439,144060,144789,r,0,1,complete,SP,protein,nan,nan
289511,SP-3094_57439,144875,145502,r,0,1,complete,SP,protein,R,General function prediction only
289512,SP-3094_57439,145588,146395,r,0,1,complete,SP,protein,nan,nan
289513,SP-3094_57439,146504,147452,r,0,1,complete,SP,protein,V,Defense mechanisms
340001,SP-133_MHASMcontig_3350026,126515,127193,f,0,1,complete,SP,protein,nan,nan
340002,SP-133_MHASMcontig_3350026,127292,127919,f,0,1,complete,SP,protein,nan,nan
340003,SP-133_MHASMcontig_3350026,128101,128641,f,0,1,complete,SP,protein,X,"Mobilome: prophages, transposons"
354680,SP-63_109528,246842,247274,f,0,1,complete,SP,protein,nan,nan
354681,SP-63_109528,247444,248200,f,0,1,complete,SP,protein,nan,nan
354682,SP-63_109528,248646,249174,f,0,1,complete,SP,protein,nan,nan
354683,SP-63_109528,249320,249725,f,0,1,complete,SP,protein,nan,nan
354684,SP-63_109528,249825,251184,f,0,1,complete,SP,protein,nan,nan
354685,SP-63_109528,251293,251809,f,0,1,complete,SP,protein,nan,nan
354686,SP-63_109528,251927,252557,f,0,1,complete,SP,protein,nan,nan
387542,SP-350_40697,261220,261502,r,0,1,CALIN,SP,protein,V,Defense mechanisms
387543,SP-350_40697,261662,262142,r,0,1,CALIN,SP,protein,nan,nan
387544,SP-350_40697,262144,262270,r,0,1,CALIN,SP,protein,nan,nan
387545,SP-350_40697,262241,262610,r,0,1,CALIN,SP,protein,nan,nan
387546,SP-350_40697,262713,263145,r,0,1,CALIN,SP,protein,J,"Translation, ribosomal structure and biogenesis"
387547,SP-350_40697,263236,263632,r,0,1,CALIN,SP,protein,nan,nan
387549,SP-350_40697,264479,265277,r,0,1,CALIN,SP,protein,M,Cell wall/membrane/envelope biogenesis
462211,SP-3048_88229,54749,55334,r,0,1,CALIN,SP,protein,F!!!R,Nucleotide transport and metabolism
462211,SP-3048_88229,54749,55334,r,0,1,CALIN,SP,protein,F!!!R,General function prediction only
462212,SP-3048_88229,55491,55737,f,0,1,CALIN,SP,protein,X,"Mobilome: prophages, transposons"
462213,SP-3048_88229,55736,56054,f,0,1,CALIN,SP,protein,X,"Mobilome: prophages, transposons"
462214,SP-3048_88229,56120,56381,r,0,1,CALIN,SP,protein,K,Transcription
462215,SP-3048_88229,56384,56663,r,0,1,CALIN,SP,protein,J!!!V,"Translation, ribosomal structure and biogenesis"
462215,SP-3048_88229,56384,56663,r,0,1,CALIN,SP,protein,J!!!V,Defense mechanisms
462216,SP-3048_88229,56911,57136,f,0,1,CALIN,SP,protein,V,Defense mechanisms
462217,SP-3048_88229,57132,57522,f,0,1,CALIN,SP,protein,X,"Mobilome: prophages, transposons"
462218,SP-3048_88229,57651,57846,f,0,1,CALIN,SP,protein,K,Transcription
462219,SP-3048_88229,57842,58244,f,0,1,CALIN,SP,protein,V,Defense mechanisms
462220,SP-3048_88229,58364,58787,f,0,1,CALIN,SP,protein,R,General function prediction only
462221,SP-3048_88229,58791,59016,f,0,1,CALIN,SP,protein,X,"Mobilome: prophages, transposons"
462222,SP-3048_88229,59106,59451,r,0,1,CALIN,SP,protein,nan,nan
462223,SP-3048_88229,59526,59820,r,0,1,CALIN,SP,protein,nan,nan
462224,SP-3048_88229,59993,60323,f,0,1,CALIN,SP,protein,K,Transcription
462225,SP-3048_88229,60434,61931,r,0,1,CALIN,SP,protein,O,"Posttranslational modification, protein turnover, chaperones"
462226,SP-3048_88229,62093,63530,r,0,1,CALIN,SP,protein,V,Defense mechanisms
462227,SP-3048_88229,63629,63857,r,0,1,CALIN,SP,protein,nan,nan
462228,SP-3048_88229,64023,64353,f,0,1,CALIN,SP,protein,X,"Mobilome: prophages, transposons"
462229,SP-3048_88229,64502,65252,f,0,1,CALIN,SP,protein,X,"Mobilome: prophages, transposons"
462230,SP-3048_88229,65716,65926,r,0,1,CALIN,SP,protein,nan,nan
462231,SP-3048_88229,66114,66408,r,0,1,CALIN,SP,protein,X,"Mobilome: prophages, transposons"
462232,SP-3048_88229,66503,66707,r,0,1,CALIN,SP,protein,V,Defense mechanisms
462233,SP-3048_88229,66910,67423,r,0,1,CALIN,SP,protein,J,"Translation, ribosomal structure and biogenesis"
462234,SP-3048_88229,67506,68025,r,0,1,CALIN,SP,protein,nan,nan
462235,SP-3048_88229,68160,68802,r,0,1,CALIN,SP,protein,nan,nan
469194,SP-64_64064,33193,33658,f,0,1,CALIN,SP,protein,nan,nan
469195,SP-64_64064,34255,34477,f,0,1,CALIN,SP,protein,nan,nan
469196,SP-64_64064,34588,34948,f,0,1,CALIN,SP,protein,nan,nan
469197,SP-64_64064,35029,35404,f,0,1,CALIN,SP,protein,X,"Mobilome: prophages, transposons"
469198,SP-64_64064,35427,36222,f,0,1,CALIN,SP,protein,X!!!X,"Mobilome: prophages, transposons"
