gene_callers_id,contig,start,stop,direction,partial,call_type,integron,ocean,accession,function
313545,c_MHASMcontig_172715,1382,3566,r,0,1,CALIN,NAT,C!!!G,Energy production and conversion
313545,c_MHASMcontig_172715,1382,3566,r,0,1,CALIN,NAT,C!!!G,Carbohydrate transport and metabolism
330063,c_MHASMcontig_180481,1313,2747,r,0,1,CALIN,NAT,E,Amino acid transport and metabolism
330064,c_MHASMcontig_180481,2783,3194,f,1,1,CALIN,NAT,J,"Translation, ribosomal structure and biogenesis"
331414,c_MHASMcontig_181170,248,1208,r,0,1,complete,NAT,L,"Replication, recombination and repair"
331415,c_MHASMcontig_181170,2110,2599,f,0,1,complete,NAT,J,"Translation, ribosomal structure and biogenesis"
361769,c_MHASMcontig_194905,2059,3331,f,0,1,complete,NAT,L,"Replication, recombination and repair"
366023,c_MHASMcontig_196647,94,2860,f,1,1,CALIN,NAT,S,Function unknown
438714,c_MHASMcontig_226662,1172,2453,f,0,1,CALIN,NAT,L!!!J!!!X,"Replication, recombination and repair"
438714,c_MHASMcontig_226662,1172,2453,f,0,1,CALIN,NAT,L!!!J!!!X,"Translation, ribosomal structure and biogenesis"
438714,c_MHASMcontig_226662,1172,2453,f,0,1,CALIN,NAT,L!!!J!!!X,"Mobilome: prophages, transposons"
442265,c_MHASMcontig_228033,473,1562,r,0,1,CALIN,NAT,I,Lipid transport and metabolism
442267,c_MHASMcontig_228033,1846,2980,r,1,1,CALIN,NAT,S,Function unknown
464598,c_MHASMcontig_236908,483,1323,r,0,1,CALIN,NAT,Q,"Secondary metabolites biosynthesis, transport and catabolism"
464600,c_MHASMcontig_236908,1992,2679,r,0,1,CALIN,NAT,O,"Posttranslational modification, protein turnover, chaperones"
464601,c_MHASMcontig_236908,2732,3578,r,0,1,CALIN,NAT,H!!!R,Coenzyme transport and metabolism
464601,c_MHASMcontig_236908,2732,3578,r,0,1,CALIN,NAT,H!!!R,General function prediction only
464602,c_MHASMcontig_236908,3776,4484,f,0,1,CALIN,NAT,I,Lipid transport and metabolism
469488,c_MHASMcontig_238930,2,287,f,1,1,CALIN,NAT,O,"Posttranslational modification, protein turnover, chaperones"
470601,c_MHASMcontig_239398,27891,30369,r,0,1,CALIN,NAT,I,Lipid transport and metabolism
470602,c_MHASMcontig_239398,30461,31370,r,0,1,CALIN,NAT,H!!!R,Coenzyme transport and metabolism
470602,c_MHASMcontig_239398,30461,31370,r,0,1,CALIN,NAT,H!!!R,General function prediction only
511708,c_MHASMcontig_256213,1,1318,f,1,1,CALIN,NAT,D!!!M,"Cell cycle control, cell division, chromosome partitioning"
511708,c_MHASMcontig_256213,1,1318,f,1,1,CALIN,NAT,D!!!M,Cell wall/membrane/envelope biogenesis
511709,c_MHASMcontig_256213,1325,1931,r,0,1,CALIN,NAT,I,Lipid transport and metabolism
511710,c_MHASMcontig_256213,1927,2512,r,1,1,CALIN,NAT,F,Nucleotide transport and metabolism
512879,c_MHASMcontig_256681,70,1282,r,0,1,CALIN,NAT,C,Energy production and conversion
514355,c_MHASMcontig_257296,9352,11902,f,0,1,CALIN,NAT,L,"Replication, recombination and repair"
514356,c_MHASMcontig_257296,12172,12421,f,0,1,CALIN,NAT,S,Function unknown
514357,c_MHASMcontig_257296,12420,14082,f,0,1,CALIN,NAT,C,Energy production and conversion
526666,c_MHASMcontig_262441,556,2686,f,0,1,CALIN,NAT,K,Transcription
526667,c_MHASMcontig_262441,2787,4701,f,0,1,CALIN,NAT,O,"Posttranslational modification, protein turnover, chaperones"
531927,c_MHASMcontig_264599,1762,1954,r,0,1,CALIN,NAT,C,Energy production and conversion
531928,c_MHASMcontig_264599,2079,4506,r,0,1,CALIN,NAT,E!!!E,Amino acid transport and metabolism
531928,c_MHASMcontig_264599,2079,4506,r,0,1,CALIN,NAT,E!!!E,Amino acid transport and metabolism
531929,c_MHASMcontig_264599,4676,5066,f,1,1,CALIN,NAT,J,"Translation, ribosomal structure and biogenesis"
545824,c_MHASMcontig_270293,1109,2174,f,0,1,CALIN,NAT,X,"Mobilome: prophages, transposons"
547012,c_MHASMcontig_270769,33,792,r,0,1,CALIN,NAT,N!!!U,Cell motility
547012,c_MHASMcontig_270769,33,792,r,0,1,CALIN,NAT,N!!!U,"Intracellular trafficking, secretion, and vesicular transport"
564638,c_MHASMcontig_277786,4322,4811,f,0,1,CALIN,NAT,Q,"Secondary metabolites biosynthesis, transport and catabolism"
566490,c_MHASMcontig_278579,1315,2758,r,1,1,CALIN,NAT,X,"Mobilome: prophages, transposons"
598084,c_MHASMcontig_306802,1439,2519,f,0,1,CALIN,NAT,E,Amino acid transport and metabolism
612231,c_MHASMcontig_320828,70,1528,r,0,1,CALIN,NAT,C,Energy production and conversion
612232,c_MHASMcontig_320828,1723,2494,r,0,1,CALIN,NAT,H,Coenzyme transport and metabolism
629098,c_MHASMcontig_337401,78,831,f,0,1,CALIN,NAT,P,Inorganic ion transport and metabolism
629100,c_MHASMcontig_337401,1175,1721,r,0,1,CALIN,NAT,D,"Cell cycle control, cell division, chromosome partitioning"
629101,c_MHASMcontig_337401,1799,2123,f,0,1,CALIN,NAT,O,"Posttranslational modification, protein turnover, chaperones"
629102,c_MHASMcontig_337401,2302,3004,f,0,1,CALIN,NAT,O,"Posttranslational modification, protein turnover, chaperones"
645342,c_MHASMcontig_353050,1034,3137,r,0,1,CALIN,NAT,T,Signal transduction mechanisms
646783,c_MHASMcontig_353822,2,110,f,1,1,CALIN,NAT,X,"Mobilome: prophages, transposons"
649583,c_MHASMcontig_355588,1,970,f,1,1,CALIN,NAT,J,"Translation, ribosomal structure and biogenesis"
651115,c_MHASMcontig_356540,268,1333,f,0,1,CALIN,NAT,X,"Mobilome: prophages, transposons"
652591,c_MHASMcontig_357506,0,147,f,1,1,complete,NAT,X,"Mobilome: prophages, transposons"
652592,c_MHASMcontig_357506,367,1336,r,0,1,complete,NAT,L,"Replication, recombination and repair"
652593,c_MHASMcontig_357506,1660,2467,f,0,1,complete,NAT,K,Transcription
652594,c_MHASMcontig_357506,2510,2909,f,0,1,complete,NAT,C,Energy production and conversion
654704,c_MHASMcontig_358856,1902,2352,f,0,1,CALIN,NAT,S,Function unknown
654705,c_MHASMcontig_358856,2981,4847,r,0,1,CALIN,NAT,O,"Posttranslational modification, protein turnover, chaperones"
657810,c_MHASMcontig_360697,723,1410,r,0,1,CALIN,NAT,G,Carbohydrate transport and metabolism
657812,c_MHASMcontig_360697,2186,3029,r,0,1,CALIN,NAT,L,"Replication, recombination and repair"
660281,c_MHASMcontig_362230,1161,2298,f,0,1,CALIN,NAT,J,"Translation, ribosomal structure and biogenesis"
660282,c_MHASMcontig_362230,2311,2863,f,0,1,CALIN,NAT,S,Function unknown
660283,c_MHASMcontig_362230,2865,3483,f,0,1,CALIN,NAT,O,"Posttranslational modification, protein turnover, chaperones"
660379,c_MHASMcontig_362309,2385,3096,r,0,1,CALIN,NAT,G!!!M,Carbohydrate transport and metabolism
660379,c_MHASMcontig_362309,2385,3096,r,0,1,CALIN,NAT,G!!!M,Cell wall/membrane/envelope biogenesis
666981,c_MHASMcontig_366653,1646,2096,f,0,1,CALIN,NAT,J!!!O,"Translation, ribosomal structure and biogenesis"
666981,c_MHASMcontig_366653,1646,2096,f,0,1,CALIN,NAT,J!!!O,"Posttranslational modification, protein turnover, chaperones"
666982,c_MHASMcontig_366653,2237,2795,r,0,1,CALIN,NAT,J!!!O,"Translation, ribosomal structure and biogenesis"
666982,c_MHASMcontig_366653,2237,2795,r,0,1,CALIN,NAT,J!!!O,"Posttranslational modification, protein turnover, chaperones"
670938,c_MHASMcontig_369135,0,696,f,1,1,CALIN,NAT,V,Defense mechanisms
673572,c_MHASMcontig_370840,1467,2433,f,0,1,complete,NAT,L,"Replication, recombination and repair"
674475,c_MHASMcontig_371413,1580,2315,r,0,1,CALIN,NAT,P,Inorganic ion transport and metabolism
674476,c_MHASMcontig_371413,2311,3223,r,0,1,CALIN,NAT,P,Inorganic ion transport and metabolism
674477,c_MHASMcontig_371413,3222,3714,r,0,1,CALIN,NAT,H,Coenzyme transport and metabolism
674478,c_MHASMcontig_371413,3716,3965,r,0,1,CALIN,NAT,H,Coenzyme transport and metabolism
677367,c_MHASMcontig_373479,363,1335,f,0,1,CALIN,NAT,X,"Mobilome: prophages, transposons"
678134,c_MHASMcontig_373969,318,714,r,0,1,CALIN,NAT,S,Function unknown
678610,c_MHASMcontig_374231,14,1298,f,0,1,CALIN,NAT,O,"Posttranslational modification, protein turnover, chaperones"
678611,c_MHASMcontig_374231,1420,3802,f,0,1,CALIN,NAT,O,"Posttranslational modification, protein turnover, chaperones"
678723,c_MHASMcontig_374306,2,413,f,1,1,CALIN,NAT,E,Amino acid transport and metabolism
681302,c_MHASMcontig_375847,30762,31257,r,0,1,CALIN,NAT,E,Amino acid transport and metabolism
681304,c_MHASMcontig_375847,32162,32408,r,0,1,CALIN,NAT,S,Function unknown
681305,c_MHASMcontig_375847,32546,32960,r,0,1,CALIN,NAT,S,Function unknown
681306,c_MHASMcontig_375847,33096,33534,r,0,1,CALIN,NAT,J,"Translation, ribosomal structure and biogenesis"
685834,c_MHASMcontig_378860,2046,2301,r,0,1,CALIN,NAT,V,Defense mechanisms
685835,c_MHASMcontig_378860,2887,3694,r,0,1,CALIN,NAT,S,Function unknown
686347,c_MHASMcontig_379059,183,1113,r,0,1,CALIN,NAT,I,Lipid transport and metabolism
686351,c_MHASMcontig_379059,3155,3449,r,0,1,CALIN,NAT,S,Function unknown
687825,c_MHASMcontig_380193,3012,3291,r,0,1,CALIN,NAT,O,"Posttranslational modification, protein turnover, chaperones"
688937,c_MHASMcontig_381086,1724,2057,r,0,1,CALIN,NAT,M,Cell wall/membrane/envelope biogenesis
689279,c_MHASMcontig_381323,4250,4484,f,0,1,CALIN,NAT,X,"Mobilome: prophages, transposons"
690295,c_MHASMcontig_381978,2,569,f,1,1,CALIN,NAT,C,Energy production and conversion
690297,c_MHASMcontig_381978,1562,2519,r,0,1,CALIN,NAT,P,Inorganic ion transport and metabolism
690298,c_MHASMcontig_381978,2629,3946,r,1,1,CALIN,NAT,J,"Translation, ribosomal structure and biogenesis"
694104,c_MHASMcontig_384522,2,680,f,1,1,CALIN,NAT,E,Amino acid transport and metabolism
694105,c_MHASMcontig_384522,702,1833,f,0,1,CALIN,NAT,E,Amino acid transport and metabolism
694106,c_MHASMcontig_384522,1994,2258,r,0,1,CALIN,NAT,V,Defense mechanisms
694107,c_MHASMcontig_384522,2250,2505,r,0,1,CALIN,NAT,V,Defense mechanisms
695029,c_MHASMcontig_385087,1491,1887,f,0,1,CALIN,NAT,V,Defense mechanisms
697475,c_MHASMcontig_386571,1674,2232,f,0,1,CALIN,NAT,Q,"Secondary metabolites biosynthesis, transport and catabolism"
698998,c_MHASMcontig_387492,4181,5162,f,0,1,CALIN,NAT,V,Defense mechanisms
702487,c_MHASMcontig_389776,0,747,f,1,1,CALIN,NAT,N!!!W,Cell motility
702487,c_MHASMcontig_389776,0,747,f,1,1,CALIN,NAT,N!!!W,Extracellular structures
702489,c_MHASMcontig_389776,974,1739,r,0,1,CALIN,NAT,N!!!U,Cell motility
702489,c_MHASMcontig_389776,974,1739,r,0,1,CALIN,NAT,N!!!U,"Intracellular trafficking, secretion, and vesicular transport"
704905,c_MHASMcontig_391159,952,1687,f,0,1,CALIN,NAT,Q,"Secondary metabolites biosynthesis, transport and catabolism"
704907,c_MHASMcontig_391159,2394,2808,f,0,1,CALIN,NAT,J,"Translation, ribosomal structure and biogenesis"
705481,c_MHASMcontig_391545,352,1450,f,0,1,CALIN,NAT,G,Carbohydrate transport and metabolism
705483,c_MHASMcontig_391545,1916,3344,f,0,1,CALIN,NAT,G,Carbohydrate transport and metabolism
712156,c_MHASMcontig_395794,2093,3446,r,1,1,CALIN,NAT,E,Amino acid transport and metabolism
712703,c_MHASMcontig_396137,1428,2310,f,0,1,CALIN,NAT,M,Cell wall/membrane/envelope biogenesis
712704,c_MHASMcontig_396137,2999,4472,f,0,1,CALIN,NAT,X,"Mobilome: prophages, transposons"
715588,c_MHASMcontig_397747,89,434,r,0,1,CALIN,NAT,C,Energy production and conversion
715592,c_MHASMcontig_397747,2191,2758,r,0,1,CALIN,NAT,C,Energy production and conversion
715593,c_MHASMcontig_397747,2858,3365,r,0,1,CALIN,NAT,J!!!O,"Translation, ribosomal structure and biogenesis"
715593,c_MHASMcontig_397747,2858,3365,r,0,1,CALIN,NAT,J!!!O,"Posttranslational modification, protein turnover, chaperones"
715620,c_MHASMcontig_397770,247,526,f,0,1,CALIN,NAT,O,"Posttranslational modification, protein turnover, chaperones"
715621,c_MHASMcontig_397770,747,1281,r,0,1,CALIN,NAT,Q,"Secondary metabolites biosynthesis, transport and catabolism"
716274,c_MHASMcontig_398223,7058,8000,f,0,1,CALIN,NAT,I,Lipid transport and metabolism
716275,c_MHASMcontig_398223,7975,8887,r,0,1,CALIN,NAT,P,Inorganic ion transport and metabolism
716276,c_MHASMcontig_398223,8989,9454,f,0,1,CALIN,NAT,J,"Translation, ribosomal structure and biogenesis"
716277,c_MHASMcontig_398223,9558,11427,f,0,1,CALIN,NAT,T!!!T!!!T,Signal transduction mechanisms
716277,c_MHASMcontig_398223,9558,11427,f,0,1,CALIN,NAT,T!!!T!!!T,Signal transduction mechanisms
716277,c_MHASMcontig_398223,9558,11427,f,0,1,CALIN,NAT,T!!!T!!!T,Signal transduction mechanisms
717691,c_MHASMcontig_399169,10871,13457,r,0,1,CALIN,NAT,P,Inorganic ion transport and metabolism
717694,c_MHASMcontig_399169,14517,15879,f,0,1,CALIN,NAT,E,Amino acid transport and metabolism
717971,c_MHASMcontig_399324,5659,6295,f,0,1,CALIN,NAT,T!!!K,Signal transduction mechanisms
717971,c_MHASMcontig_399324,5659,6295,f,0,1,CALIN,NAT,T!!!K,Transcription
717972,c_MHASMcontig_399324,6311,7616,r,0,1,CALIN,NAT,T,Signal transduction mechanisms
717973,c_MHASMcontig_399324,7770,8220,r,0,1,CALIN,NAT,K,Transcription
717974,c_MHASMcontig_399324,8319,8910,f,0,1,CALIN,NAT,E,Amino acid transport and metabolism
722883,c_MHASMcontig_402545,0,129,f,1,1,CALIN,NAT,F,Nucleotide transport and metabolism
723827,c_MHASMcontig_403159,120,1167,f,0,1,complete,NAT,L,"Replication, recombination and repair"
724384,c_MHASMcontig_403505,1620,1851,r,0,1,CALIN,NAT,L,"Replication, recombination and repair"
724385,c_MHASMcontig_403505,1884,2637,r,0,1,CALIN,NAT,D,"Cell cycle control, cell division, chromosome partitioning"
724386,c_MHASMcontig_403505,2699,3320,r,0,1,CALIN,NAT,H,Coenzyme transport and metabolism
724387,c_MHASMcontig_403505,3320,4205,r,0,1,CALIN,NAT,N!!!U,Cell motility
724387,c_MHASMcontig_403505,3320,4205,r,0,1,CALIN,NAT,N!!!U,"Intracellular trafficking, secretion, and vesicular transport"
729416,c_MHASMcontig_406896,0,768,f,1,1,CALIN,NAT,M,Cell wall/membrane/envelope biogenesis
729417,c_MHASMcontig_406896,868,1252,f,0,1,CALIN,NAT,Q,"Secondary metabolites biosynthesis, transport and catabolism"
729418,c_MHASMcontig_406896,1300,1915,f,0,1,CALIN,NAT,C,Energy production and conversion
729419,c_MHASMcontig_406896,2032,3379,r,0,1,CALIN,NAT,V,Defense mechanisms
729420,c_MHASMcontig_406896,3437,4562,f,0,1,CALIN,NAT,G!!!M,Carbohydrate transport and metabolism
729420,c_MHASMcontig_406896,3437,4562,f,0,1,CALIN,NAT,G!!!M,Cell wall/membrane/envelope biogenesis
729421,c_MHASMcontig_406896,4614,4848,r,1,1,CALIN,NAT,J,"Translation, ribosomal structure and biogenesis"
736013,c_MHASMcontig_411359,2244,2835,r,0,1,CALIN,NAT,C,Energy production and conversion
736014,c_MHASMcontig_411359,2838,3546,r,0,1,CALIN,NAT,C!!!O,Energy production and conversion
736014,c_MHASMcontig_411359,2838,3546,r,0,1,CALIN,NAT,C!!!O,"Posttranslational modification, protein turnover, chaperones"
736015,c_MHASMcontig_411359,3545,3968,r,1,1,CALIN,NAT,C,Energy production and conversion
745265,c_MHASMcontig_418406,251,4433,f,0,1,CALIN,NAT,K,Transcription
745266,c_MHASMcontig_418406,4584,4956,f,0,1,CALIN,NAT,J,"Translation, ribosomal structure and biogenesis"
780158,c_MHASMcontig_444257,0,1335,f,1,1,CALIN,NAT,E,Amino acid transport and metabolism
780159,c_MHASMcontig_444257,1461,2001,f,0,1,CALIN,NAT,J,"Translation, ribosomal structure and biogenesis"
780160,c_MHASMcontig_444257,2014,2920,r,1,1,CALIN,NAT,J,"Translation, ribosomal structure and biogenesis"
797570,c_MHASMcontig_457067,399,1236,r,0,1,CALIN,NAT,T,Signal transduction mechanisms
847553,c_MHASMcontig_490483,13442,14078,f,0,1,CALIN,NAT,T!!!K,Signal transduction mechanisms
847553,c_MHASMcontig_490483,13442,14078,f,0,1,CALIN,NAT,T!!!K,Transcription
847554,c_MHASMcontig_490483,14179,15634,f,0,1,CALIN,NAT,K,Transcription
851294,c_MHASMcontig_492475,1,847,f,1,1,CALIN,NAT,O,"Posttranslational modification, protein turnover, chaperones"
851295,c_MHASMcontig_492475,865,1297,r,0,1,CALIN,NAT,F!!!V,Nucleotide transport and metabolism
851295,c_MHASMcontig_492475,865,1297,r,0,1,CALIN,NAT,F!!!V,Defense mechanisms
851296,c_MHASMcontig_492475,1298,4112,f,1,1,CALIN,NAT,R,General function prediction only
851771,c_MHASMcontig_492743,0,1830,f,1,1,CALIN,NAT,Q,"Secondary metabolites biosynthesis, transport and catabolism"
864605,c_MHASMcontig_499667,2830,4270,r,0,1,CALIN,NAT,R,General function prediction only
864607,c_MHASMcontig_499667,5102,5504,r,0,1,CALIN,NAT,C,Energy production and conversion
864608,c_MHASMcontig_499667,5651,7919,r,1,1,CALIN,NAT,E,Amino acid transport and metabolism
885831,c_MHASMcontig_510920,959,3401,r,0,1,CALIN,NAT,L,"Replication, recombination and repair"
916089,c_MHASMcontig_527271,181,1135,r,0,1,In0,NAT,L,"Replication, recombination and repair"
945525,c_MHASMcontig_542701,65,386,f,0,1,CALIN,NAT,C,Energy production and conversion
945526,c_MHASMcontig_542701,440,1895,f,0,1,CALIN,NAT,J,"Translation, ribosomal structure and biogenesis"
945527,c_MHASMcontig_542701,2004,3393,r,0,1,CALIN,NAT,J,"Translation, ribosomal structure and biogenesis"
980926,c_MHASMcontig_560969,2,431,r,1,1,CALIN,NAT,H,Coenzyme transport and metabolism
980929,c_MHASMcontig_560969,2049,2919,r,0,1,CALIN,NAT,M!!!D,Cell wall/membrane/envelope biogenesis
980929,c_MHASMcontig_560969,2049,2919,r,0,1,CALIN,NAT,M!!!D,"Cell cycle control, cell division, chromosome partitioning"
980930,c_MHASMcontig_560969,2924,3815,r,1,1,CALIN,NAT,M,Cell wall/membrane/envelope biogenesis
995954,c_MHASMcontig_568352,2,182,f,1,1,CALIN,NAT,J,"Translation, ribosomal structure and biogenesis"
995955,c_MHASMcontig_568352,338,1907,f,0,1,CALIN,NAT,R,General function prediction only
995956,c_MHASMcontig_568352,1927,2521,f,1,1,CALIN,NAT,R,General function prediction only
1004874,c_MHASMcontig_572673,4325,5108,r,0,1,CALIN,NAT,H,Coenzyme transport and metabolism
1004875,c_MHASMcontig_572673,5104,5578,r,0,1,CALIN,NAT,H,Coenzyme transport and metabolism
1004876,c_MHASMcontig_572673,5571,6345,r,0,1,CALIN,NAT,E,Amino acid transport and metabolism
1009416,c_MHASMcontig_574829,0,1521,f,1,1,CALIN,NAT,I,Lipid transport and metabolism
1009417,c_MHASMcontig_574829,1650,3594,f,0,1,CALIN,NAT,J,"Translation, ribosomal structure and biogenesis"
1009418,c_MHASMcontig_574829,3691,4150,f,0,1,CALIN,NAT,J,"Translation, ribosomal structure and biogenesis"
1009419,c_MHASMcontig_574829,4155,4350,f,0,1,CALIN,NAT,J,"Translation, ribosomal structure and biogenesis"
1009420,c_MHASMcontig_574829,4432,4777,f,0,1,CALIN,NAT,J,"Translation, ribosomal structure and biogenesis"
1028799,c_MHASMcontig_584088,3432,4698,f,0,1,CALIN,NAT,P,Inorganic ion transport and metabolism
1048690,c_MHASMcontig_593412,1,391,r,1,1,CALIN,NAT,M,Cell wall/membrane/envelope biogenesis
1048691,c_MHASMcontig_593412,550,2893,f,0,1,CALIN,NAT,L!!!X,"Replication, recombination and repair"
1048691,c_MHASMcontig_593412,550,2893,f,0,1,CALIN,NAT,L!!!X,"Mobilome: prophages, transposons"
1054335,c_MHASMcontig_596017,2,2600,r,1,1,CALIN,NAT,L!!!L,"Replication, recombination and repair"
1054335,c_MHASMcontig_596017,2,2600,r,1,1,CALIN,NAT,L!!!L,"Replication, recombination and repair"
1054336,c_MHASMcontig_596017,2623,3598,r,0,1,CALIN,NAT,E,Amino acid transport and metabolism
1071032,c_MHASMcontig_604094,3382,4273,f,0,1,CALIN,NAT,K,Transcription
1071034,c_MHASMcontig_604094,5360,6269,r,0,1,CALIN,NAT,P,Inorganic ion transport and metabolism
1071035,c_MHASMcontig_604094,6292,7189,r,0,1,CALIN,NAT,P,Inorganic ion transport and metabolism
1097490,c_MHASMcontig_616912,391,1531,r,0,1,CALIN,NAT,E,Amino acid transport and metabolism
1100289,c_MHASMcontig_618180,112,1786,f,0,1,CALIN,NAT,E!!!G,Amino acid transport and metabolism
1100289,c_MHASMcontig_618180,112,1786,f,0,1,CALIN,NAT,E!!!G,Carbohydrate transport and metabolism
1121622,c_MHASMcontig_628291,2,1775,r,1,1,CALIN,NAT,V,Defense mechanisms
1121623,c_MHASMcontig_628291,1892,3023,f,0,1,CALIN,NAT,H!!!R,Coenzyme transport and metabolism
1121623,c_MHASMcontig_628291,1892,3023,f,0,1,CALIN,NAT,H!!!R,General function prediction only
1121624,c_MHASMcontig_628291,3019,3910,r,0,1,CALIN,NAT,H!!!R,Coenzyme transport and metabolism
1121624,c_MHASMcontig_628291,3019,3910,r,0,1,CALIN,NAT,H!!!R,General function prediction only
1121625,c_MHASMcontig_628291,3940,4921,r,0,1,CALIN,NAT,P,Inorganic ion transport and metabolism
1136069,c_MHASMcontig_635041,1,157,f,1,1,CALIN,NAT,R,General function prediction only
1136072,c_MHASMcontig_635041,1992,2643,r,0,1,CALIN,NAT,G,Carbohydrate transport and metabolism
1136073,c_MHASMcontig_635041,2617,4471,r,0,1,CALIN,NAT,O,"Posttranslational modification, protein turnover, chaperones"
1136074,c_MHASMcontig_635041,4516,5131,r,1,1,CALIN,NAT,P,Inorganic ion transport and metabolism
1146344,c_MHASMcontig_639968,619,2506,r,1,1,CALIN,NAT,O,"Posttranslational modification, protein turnover, chaperones"
1150761,c_MHASMcontig_642007,0,345,f,1,1,CALIN,NAT,E!!!G,Amino acid transport and metabolism
1150761,c_MHASMcontig_642007,0,345,f,1,1,CALIN,NAT,E!!!G,Carbohydrate transport and metabolism
1150762,c_MHASMcontig_642007,442,1144,r,0,1,CALIN,NAT,H!!!R,Coenzyme transport and metabolism
1150762,c_MHASMcontig_642007,442,1144,r,0,1,CALIN,NAT,H!!!R,General function prediction only
1155898,c_MHASMcontig_644412,0,2691,f,1,1,CALIN,NAT,K,Transcription
1187468,c_MHASMcontig_679057,0,969,r,1,1,CALIN,NAT,H,Coenzyme transport and metabolism
1213792,c_MHASMcontig_702474,315,897,r,0,1,CALIN,NAT,L,"Replication, recombination and repair"
1213793,c_MHASMcontig_702474,1222,2167,f,0,1,CALIN,NAT,X,"Mobilome: prophages, transposons"
1213794,c_MHASMcontig_702474,2202,3027,r,0,1,CALIN,NAT,S,Function unknown
1220200,c_MHASMcontig_707119,0,585,f,1,1,CALIN,NAT,H!!!R,Coenzyme transport and metabolism
1220200,c_MHASMcontig_707119,0,585,f,1,1,CALIN,NAT,H!!!R,General function prediction only
1220201,c_MHASMcontig_707119,615,1599,f,0,1,CALIN,NAT,Q,"Secondary metabolites biosynthesis, transport and catabolism"
1220202,c_MHASMcontig_707119,1591,2395,f,0,1,CALIN,NAT,P,Inorganic ion transport and metabolism
1227281,c_MHASMcontig_712596,70,613,r,0,1,CALIN,NAT,H,Coenzyme transport and metabolism
1227282,c_MHASMcontig_712596,908,1544,r,0,1,CALIN,NAT,G,Carbohydrate transport and metabolism
1227283,c_MHASMcontig_712596,1565,2489,r,0,1,CALIN,NAT,H,Coenzyme transport and metabolism
1244532,c_MHASMcontig_724600,0,198,r,1,1,CALIN,NAT,L,"Replication, recombination and repair"
1244533,c_MHASMcontig_724600,305,761,r,0,1,CALIN,NAT,R,General function prediction only
1244534,c_MHASMcontig_724600,1045,1519,f,0,1,CALIN,NAT,K,Transcription
1244535,c_MHASMcontig_724600,1542,2499,f,1,1,CALIN,NAT,C,Energy production and conversion
1256685,c_MHASMcontig_733140,94850,95834,r,0,1,complete,NAT,L,"Replication, recombination and repair"
1258388,c_MHASMcontig_734394,1078,2062,r,0,1,CALIN,NAT,D,"Cell cycle control, cell division, chromosome partitioning"
1258389,c_MHASMcontig_734394,2149,2602,r,1,1,CALIN,NAT,M,Cell wall/membrane/envelope biogenesis
1264290,c_MHASMcontig_738354,1,172,f,1,1,CALIN,NAT,O,"Posttranslational modification, protein turnover, chaperones"
1264291,c_MHASMcontig_738354,442,2872,f,0,1,CALIN,NAT,O,"Posttranslational modification, protein turnover, chaperones"
1279474,c_MHASMcontig_748933,1058,2009,f,0,1,CALIN,NAT,H,Coenzyme transport and metabolism
1279475,c_MHASMcontig_748933,2011,2905,f,0,1,CALIN,NAT,Q,"Secondary metabolites biosynthesis, transport and catabolism"
1320042,c_MHASMcontig_776660,326,1106,r,0,1,CALIN,NAT,Q,"Secondary metabolites biosynthesis, transport and catabolism"
1320043,c_MHASMcontig_776660,1157,3212,r,1,1,CALIN,NAT,E!!!E,Amino acid transport and metabolism
1320043,c_MHASMcontig_776660,1157,3212,r,1,1,CALIN,NAT,E!!!E,Amino acid transport and metabolism
1321459,c_MHASMcontig_777219,564,1734,f,0,1,CALIN,NAT,M,Cell wall/membrane/envelope biogenesis
1321460,c_MHASMcontig_777219,1828,2872,f,0,1,CALIN,NAT,E,Amino acid transport and metabolism
1337939,c_MHASMcontig_784763,209,518,r,0,1,CALIN,NAT,U,"Intracellular trafficking, secretion, and vesicular transport"
1352441,c_MHASMcontig_792218,6297,9396,f,0,1,CALIN,NAT,V,Defense mechanisms
1352442,c_MHASMcontig_792218,9481,10018,f,0,1,CALIN,NAT,O,"Posttranslational modification, protein turnover, chaperones"
1352443,c_MHASMcontig_792218,10108,11986,r,0,1,CALIN,NAT,H,Coenzyme transport and metabolism
1360539,c_MHASMcontig_795259,212,614,f,0,1,CALIN,NAT,Q,"Secondary metabolites biosynthesis, transport and catabolism"
1360540,c_MHASMcontig_795259,898,1165,r,0,1,CALIN,NAT,K,Transcription
1364787,c_MHASMcontig_797838,0,666,f,1,1,CALIN,NAT,U,"Intracellular trafficking, secretion, and vesicular transport"
1365537,c_MHASMcontig_798120,1003,2671,r,0,1,CALIN,NAT,R,General function prediction only
1380012,c_MHASMcontig_806056,6507,7239,f,0,1,CALIN,NAT,C,Energy production and conversion
1383315,c_MHASMcontig_807656,2239,5017,f,0,1,CALIN,NAT,L,"Replication, recombination and repair"
1383381,c_MHASMcontig_807702,1544,2450,f,0,1,CALIN,NAT,E!!!M,Amino acid transport and metabolism
1383381,c_MHASMcontig_807702,1544,2450,f,0,1,CALIN,NAT,E!!!M,Cell wall/membrane/envelope biogenesis
1383383,c_MHASMcontig_807702,2797,3271,r,0,1,CALIN,NAT,R,General function prediction only
1383385,c_MHASMcontig_807702,3713,4715,r,0,1,CALIN,NAT,R,General function prediction only
1400679,c_MHASMcontig_841820,74308,74632,r,0,1,CALIN,NAT,X,"Mobilome: prophages, transposons"
