contig,ocean,gene_callers_id,is_integron,COG_accession,COG_category,pnps_ERR599056,pnps_ERR599126,pnps_ERR599148,pnps_ERR599000,pnps_ERR599048,pnps_ERR599035,pnps_ERR598984,pnps_ERR599010,pnps_ERR599009,pnps_ERR599103,pnps_ERR599131,pnps_ERR599017,pnps_ERR599122,pnps_ERR599027,pnps_ERR599133,pnps_ERR599149,pnps_ERR599044,pnps_ERR598947,pnps_ERR599129,pnps_ERR599005,pnps_ERR599040,pnps_ERR599137,pnps_ERR599105
c_183912,SAT,1923286,non-integron,E,Amino acid transport and metabolism,,,,,,,0.052338255105352297,,,,,,,,,,,,,,,,
c_192975,SAT,2007265,integron,H!!!R,Coenzyme transport and metabolism!!!General function prediction only,,,,,,,,,,,,,,,,,0.10192362427719424,,,,,,
c_194896,SAT,2033511,non-integron,R!!!J,"General function prediction only!!!Translation, ribosomal structure and biogenesis",,,,0.0,,,,,,,,,,,,,,,,,,,
c_194896,SAT,2033513,non-integron,,,,,,0.13975202835798448,,,,,,,,,,,,,,,,,,,
c_194896,SAT,2033515,non-integron,K,Transcription,,,,0.0,,,,,,,,,,,,,,,,,,,
c_194896,SAT,2033527,non-integron,Q,"Secondary metabolites biosynthesis, transport and catabolism",,,,0.07364150410880113,,,,,,,,,,,,,,,,,,,
c_194896,SAT,2033533,non-integron,K,Transcription,,,,0.17428533206902164,,,,,,,,,,,,,,,,,,,
c_194896,SAT,2033536,non-integron,E!!!T,Amino acid transport and metabolism!!!Signal transduction mechanisms,,,,0.13287299048998452,,,,,,,,,,,,,,,,,,,
c_194925,SAT,2034425,integron,X,"Mobilome: prophages, transposons",,,,0.17747046273880765,,,,,,,,,,,,,,,,,,,
c_194939,SAT,2034954,non-integron,E!!!H,Amino acid transport and metabolism!!!Coenzyme transport and metabolism,,,,0.001480078050990982,,,,,,,,,,,,,,,,,,,
c_200413,SAT,2112892,non-integron,E!!!F,Amino acid transport and metabolism!!!Nucleotide transport and metabolism,,,,,,,,,,,,,0.05112764997744841,,,,,,,,,,
c_202003,SAT,2130524,non-integron,C,Energy production and conversion,,,,,,,,,0.0,,,,0.019540949013161914,,,,,,,,,,
c_202003,SAT,2130526,non-integron,R,General function prediction only,,,,,,,,,,,,,0.04285550530789868,,,,,,,,,,
c_202916,SAT,2140344,non-integron,,,,,,,,,,,,,,,,,0.4853106382978762,,,,,,,,
c_207114,SAT,2180825,non-integron,,,,,,,,,,,,,,,,,0.3730250481695623,,,,,,,,
c_207144,SAT,2181091,non-integron,F,Nucleotide transport and metabolism,,,,0.05997752179541541,,,,,,,,,,,0.028281488397477374,,0.10558302661564303,0.04956618437538123,,,,,
c_207144,SAT,2181092,non-integron,H,Coenzyme transport and metabolism,,,,0.001912733337527744,,,,,,,,,,,0.109976465441558,,0.0,0.038155271444830316,,,,,
c_207433,SAT,2184414,non-integron,R,General function prediction only,,,,,,,,,,,,,,,0.08249660116178582,,,,,,,,
c_208286,SAT,2191782,non-integron,,,,,,,,,,,,,,,,,0.11385021943783097,,,,,,,,
c_209672,SAT,2204067,non-integron,K,Transcription,,,,,,,,,,,,,,,0.03431636096982092,,,,,,,,
c_214526,SAT,2245395,integron,,,,,0.16890375843404404,,,,,,,,,,,,,,,,,,,,
c_214993,SAT,2250454,non-integron,E,Amino acid transport and metabolism,,,,,,,,,,,,,,,,,0.20248723264823398,,,,,,
c_214993,SAT,2250459,non-integron,V,Defense mechanisms,,,,,,,,,,,,,,,,,0.0,,,,,,
c_214993,SAT,2250460,non-integron,C,Energy production and conversion,,,,,,,,,,,,,,,,,0.035949413202033764,,,,,,
c_214993,SAT,2250462,non-integron,M,Cell wall/membrane/envelope biogenesis,,,,,,,,,,,,,,,,,0.04610827638576962,,,0.007588731125978388,,,
c_214993,SAT,2250463,non-integron,E,Amino acid transport and metabolism,,,,,,,,,,,,,,,,,0.0027420047742476514,,,0.0140849151199311,,,
c_214993,SAT,2250464,non-integron,G,Carbohydrate transport and metabolism,,,,,,,,,,,,,,,,,0.07699272613057491,,,,,,
c_214993,SAT,2250465,non-integron,C!!!R,Energy production and conversion!!!General function prediction only,,,,,,,,,,,,,,,,,0.07848855749735212,,,,,,
c_214996,SAT,2250497,non-integron,S,Function unknown,,,,0.27135537186451025,,,,,,,,,,,,,0.2554299695996325,0.28136715091065784,,0.07275086073549214,,,
c_214996,SAT,2250498,non-integron,M,Cell wall/membrane/envelope biogenesis,,,,0.2539652245231006,,,,,,,0.2802562024411116,,,,,,0.23258591053291244,0.2034992335312581,,0.27954370779847204,,,
c_214996,SAT,2250499,non-integron,,,,,,0.1385315105823058,,,,,,,0.1053514954467408,,,,,,0.16025307472588546,0.12692295303940845,,0.17513572087933302,,,
c_214996,SAT,2250500,non-integron,R,General function prediction only,,,,0.1008637879679078,,,,,,,0.14515205001036038,,,,,,0.09139328373328738,0.09539359665799294,,0.08576910991540075,,,
c_215810,SAT,2258580,integron,T!!!T,Signal transduction mechanisms!!!Signal transduction mechanisms,,,,0.015450964227430046,,,,,,,,,,,,,,,,,,,
c_215810,SAT,2258582,non-integron,C,Energy production and conversion,,,,0.1379701943388884,,,,,,,,,,,,,,,,,,,
c_215810,SAT,2258583,non-integron,C,Energy production and conversion,,,,0.06820879977003569,,,,,,,,,,,,,,,,,,,
c_216176,SAT,2262143,non-integron,D,"Cell cycle control, cell division, chromosome partitioning",,,,,,,,,,,,,,,,,0.0,,,,,,
c_216176,SAT,2262144,non-integron,,,,,,,,,,,,,,,,,,,0.17434688202903087,,,,,,
c_216176,SAT,2262145,non-integron,,,,,,,,,,,,,,,,,,,0.05762945113044812,,,,,,
c_216176,SAT,2262146,non-integron,,,,,,,,,,,,,,,,,,,0.18739352390443512,,,,,,
c_216678,SAT,2267214,non-integron,,,,,,1.0262618560937895,,,,,,,,,,,,,,,,,,,
c_216678,SAT,2267220,integron,,,,,,,,,,,,,,,,,,,1.2119460279627354,,,,,,
c_216678,SAT,2267223,non-integron,X,"Mobilome: prophages, transposons",,,0.0,0.022517157787351947,,,,,,,,,0.03087115836808532,,0.0,,0.02321045936011783,0.02055717734793354,,,,,
c_221416,SAT,2311219,non-integron,T!!!T,Signal transduction mechanisms!!!Signal transduction mechanisms,,,,,,,,,,,,,,,,,0.20232108691430306,,,0.19942350644914766,,,
c_221416,SAT,2311222,non-integron,T,Signal transduction mechanisms,,,,,,,,,,,,,,,,,0.0,,,,,,
c_221416,SAT,2311223,non-integron,T,Signal transduction mechanisms,,,,,,,,,,,,,,,,,0.21425453016913726,,,0.11863493652232444,,,
c_221416,SAT,2311225,non-integron,V,Defense mechanisms,,,,,,,,,,,,,,,,,0.042681015590709435,,,,,,
c_221416,SAT,2311228,non-integron,M,Cell wall/membrane/envelope biogenesis,,,,,,,,,,,,,,,,,0.03187531104337683,,,0.0,,,
c_221814,SAT,2314527,non-integron,O,"Posttranslational modification, protein turnover, chaperones",,,,,,,,,,,,,,,,,0.04516647642310403,,,,,,
c_221814,SAT,2314529,non-integron,P!!!V,Inorganic ion transport and metabolism!!!Defense mechanisms,,,,,,,,,,,,,,,,,0.0,,,,,,
c_221814,SAT,2314530,non-integron,M,Cell wall/membrane/envelope biogenesis,,,,,,,,,,,,,,,,,0.03310685226183866,,,,,,
c_221814,SAT,2314539,non-integron,,,,,,,,,,,,,,,,,,,0.05448649624234316,,,,,,
c_221814,SAT,2314540,non-integron,K,Transcription,,,,,,,,,,,,,,,,,0.0,,,,,,
c_221814,SAT,2314550,non-integron,O,"Posttranslational modification, protein turnover, chaperones",,,,,,,,,,,,,,,,,0.0,,,,,,
c_221814,SAT,2314551,non-integron,P,Inorganic ion transport and metabolism,,,,,,,,,,,,,,,,,0.0,,,,,,
c_221814,SAT,2314552,integron,Q,"Secondary metabolites biosynthesis, transport and catabolism",,,,,,,,,,,,,,,,,0.0833216455630908,,,,,,
c_221814,SAT,2314554,non-integron,M,Cell wall/membrane/envelope biogenesis,,,,,,,,,,,,,,,,,0.1760277005225665,,,0.14390087282434447,,,
c_221814,SAT,2314555,non-integron,M!!!V,Cell wall/membrane/envelope biogenesis!!!Defense mechanisms,,,,,,,,,,,,,,,,,0.4358981685671313,,,0.08208878030589302,,,
c_221814,SAT,2314556,non-integron,V,Defense mechanisms,,,,,,,,,,,,,,,,,0.01960423318876017,,,0.01869398502338326,,,
c_221814,SAT,2314558,non-integron,T,Signal transduction mechanisms,,,,,,,,,,,,,,,,,0.0857336143446162,,,0.07954933097481393,,,
c_221814,SAT,2314561,non-integron,R,General function prediction only,,,,,,,,,,,,,,,,,0.12622811632399394,,,,,,
c_221814,SAT,2314562,non-integron,R,General function prediction only,,,,,,,,,,,,,,,,,0.09167845401975876,,,,,,
c_225050,SAT,2348678,integron,,,,,,,,,0.003950110585494163,,,,,,,,,,,,,,,,
c_225050,SAT,2348679,non-integron,,,,,,,,,0.05728709008465254,,,,,,,,,,,,,,,,
c_225050,SAT,2348680,integron,,,,,,,,,0.02918718557371145,,,,,,,,,,,,,,,,
c_225177,SAT,2350000,non-integron,,,,,,,,,0.15916955017300954,,,,,,,,,,,,,,,,
c_226702,SAT,2365950,non-integron,,,,,,,,,0.12019957646966613,,,,,,,,,,,,,,,,
c_226702,SAT,2365951,non-integron,,,,,,,,,0.05455527974830565,,,,,,,,,,,,,,,,
c_228485,SAT,2384318,integron,,,,,,,,,0.11853158602150535,,,,,,,,,,,,,,,,
c_228485,SAT,2384319,integron,Q,"Secondary metabolites biosynthesis, transport and catabolism",,,,,,,0.4078153121921757,,,,,,,,0.2259136536728088,,,,,,,,
c_228485,SAT,2384320,integron,S,Function unknown,,,,,,,0.017585749470335296,,,,,,,,,,,,,,,,
c_228485,SAT,2384321,non-integron,G!!!E!!!R,Carbohydrate transport and metabolism!!!Amino acid transport and metabolism!!!General function prediction only,,,,,,,0.044807317645267485,,,,,,,,0.06181270946505546,,,,,,,,
c_228485,SAT,2384322,non-integron,E,Amino acid transport and metabolism,,,,,,,0.09472075586006096,,,,,,,,,,,,,,,,
c_228485,SAT,2384324,non-integron,H,Coenzyme transport and metabolism,,0.0,,,,,0.09745589243436534,,,,,,,,,,,,,,,,
c_228485,SAT,2384325,non-integron,P,Inorganic ion transport and metabolism,,0.043265772574613566,,,,,0.25264182196647905,,,,,,,,,,,,,,,,
c_228485,SAT,2384326,non-integron,H,Coenzyme transport and metabolism,,,,,,,0.0,,,,,,,,,,,,,,,,
c_230458,SAT,2403916,non-integron,N,Cell motility,,,,,,,0.21760837750222195,,,,,,,,,,,,,,,,
c_230458,SAT,2403917,integron,N,Cell motility,,,,,,,0.17003598575386025,,,,,,,,,,,,,,,,
c_230458,SAT,2403918,integron,N,Cell motility,,,,,,,0.0061868848672755215,,,,,,,,,,,,,,,,
c_230458,SAT,2403919,integron,,,,,,,,,0.0057753998531089755,,,,,,,,,,,,,,,,
c_231089,SAT,2410155,non-integron,J,"Translation, ribosomal structure and biogenesis",,,,0.01648953964155949,,,,,,,,,,,,,,,,,,,
c_231089,SAT,2410157,non-integron,T!!!T,Signal transduction mechanisms!!!Signal transduction mechanisms,,,0.04271528809572,0.061221520777407334,,,0.07637594743068621,,,,,,,,,,0.16270714146918255,,,,,,
c_231089,SAT,2410158,non-integron,L,"Replication, recombination and repair",,0.11118459041186317,0.052311675573282784,0.0592363778760043,,,0.00867844503876578,,,,,,,,,,0.02653142475002733,,,,,,
c_231089,SAT,2410159,non-integron,S,Function unknown,,,,0.1534368900483067,,,,,,,,,,,,,,,,,,,
c_231089,SAT,2410160,non-integron,I,Lipid transport and metabolism,,,0.034290594770222636,0.037649160997464806,,,,,,,,,,,,,0.0,,,,,,
c_231089,SAT,2410161,non-integron,D,"Cell cycle control, cell division, chromosome partitioning",,,0.07047254198593297,0.06734132436221581,,,0.01970519143463077,,,,,,,,,,0.07540656625340393,,,,,,
c_231089,SAT,2410162,non-integron,S,Function unknown,,,0.007444075360406578,0.0046140180413909325,,,0.001133298636619547,,,,,,,,,,0.0018182856421495195,,,,,,
c_231089,SAT,2410163,non-integron,,,,,0.04900867784692066,0.04626291383979875,,,0.007632191380420749,,,,,,,,,,0.03935427731484754,,,,,,
c_231089,SAT,2410164,non-integron,K!!!T,Transcription!!!Signal transduction mechanisms,,,0.038957553633279206,0.020025863918927227,,,,,,,,,,,,,0.0,,,,,,
c_231089,SAT,2410165,non-integron,S,Function unknown,,,0.09963694845839666,0.08302635948421495,,,,,,,,,,,,,0.07898529359587025,,,,,,
c_231089,SAT,2410166,non-integron,P,Inorganic ion transport and metabolism,,,0.0555871796893817,0.07393956539081957,,,,,,,,,,,,,0.053788788755351286,,,,,,
c_231089,SAT,2410167,non-integron,T!!!T,Signal transduction mechanisms!!!Signal transduction mechanisms,,,0.13230543774826542,0.10899974066619474,,,0.013087888587222776,,,,,,,,,,0.1495086358598034,,,,,,
c_231089,SAT,2410168,non-integron,L,"Replication, recombination and repair",,,0.06323558033080066,0.07507276076041025,,,0.08756645154493735,,,,,,,,,,0.08332366569450546,,,,,,
c_231089,SAT,2410169,non-integron,T!!!T,Signal transduction mechanisms!!!Signal transduction mechanisms,,,0.2128515842356646,0.2427004164488661,,,0.2272396566047064,,,,,,,,,,0.17664142756681145,,,,,,
c_231089,SAT,2410170,non-integron,I,Lipid transport and metabolism,,,0.059958188098549435,0.050361242978749686,,,,,,,,,,,,,0.055241174508433626,,,,,,
c_231089,SAT,2410171,non-integron,E,Amino acid transport and metabolism,,,,0.06541041197323623,,,,,,,,,,,,,,,,,,,
c_231089,SAT,2410172,non-integron,J,"Translation, ribosomal structure and biogenesis",,,0.010643952104830929,0.0548424111439029,,,,,,,,,,,,,,,,,,,
c_231089,SAT,2410175,non-integron,E,Amino acid transport and metabolism,,,,0.0,,,,,,,,,,,,,,,,,,,
c_231089,SAT,2410176,non-integron,C!!!E,Energy production and conversion!!!Amino acid transport and metabolism,,,0.029886831766163007,0.04284298317827424,,,,,,,,,,,,,0.024720775701774597,,,,,,
c_231089,SAT,2410177,non-integron,I,Lipid transport and metabolism,,,0.001934960274991688,0.03351733532256525,,,0.00317327343182272,,,,,,,,,,,,,,,,
c_231089,SAT,2410178,non-integron,,,,,0.16715230112281645,0.06956627225814789,,,0.357469185057839,,,,,,,,,,0.04646299441092441,,,,,,
c_231089,SAT,2410179,non-integron,M,Cell wall/membrane/envelope biogenesis,,,0.08309155307669593,0.07350942013707291,,,0.05327708184180008,,,,,,,,,,0.06792224952366997,,,,,,
c_231089,SAT,2410180,non-integron,,,,,0.3519731534777016,0.6184344319196988,,,,,,,,,,,,,0.3504576482581576,,,,,,
c_231089,SAT,2410181,non-integron,M!!!G,Cell wall/membrane/envelope biogenesis!!!Carbohydrate transport and metabolism,,,0.008087661571280526,0.020767928978709747,,,0.007220874600944655,,,,,,,,,,0.009323366047965246,,,,,,
c_231089,SAT,2410182,non-integron,,,,,,0.10862125180229433,,,,,,,,,,,,,,,,,,,
c_231089,SAT,2410184,non-integron,K!!!J,"Transcription!!!Translation, ribosomal structure and biogenesis",,,0.04533448271540855,0.009201191372224169,,,,,,,,,,,,,,,,,,,
c_231089,SAT,2410185,non-integron,M,Cell wall/membrane/envelope biogenesis,,,0.025137166977949443,0.02877065228515307,,,0.032798020252000716,,,,,,,,,,0.034925910244449285,,,,,,
c_231089,SAT,2410186,non-integron,K,Transcription,,0.0028289041493637763,0.002359227586444438,0.010807048039586422,,,0.0007636164050083611,,,,,,,,,,0.014372678537604438,,,,,,
c_231089,SAT,2410187,non-integron,S,Function unknown,,,,0.006805092056078858,,,,,,,,,,,,,0.02807839620901622,,,,,,
c_231089,SAT,2410188,non-integron,K!!!T,Transcription!!!Signal transduction mechanisms,,,0.04711946089881065,0.07716505743759691,,,0.049042275005447895,,,,,,,,,,0.0510756929470528,,,,,,
c_231089,SAT,2410189,non-integron,R,General function prediction only,,,0.050780826750070285,0.04509527820706696,,,0.0380664043607101,,,,,,,,,,0.11963841486425113,,,,,,
c_231089,SAT,2410190,non-integron,K,Transcription,,,0.16360713989231515,0.09526754427343352,,,,,,,,,,,,,0.07757585754628732,,,,,,
c_231089,SAT,2410191,non-integron,S,Function unknown,,,0.08442369756568205,0.06782866305501475,,,,,,,,,,,,,0.04695281680316707,,,,,,
c_231089,SAT,2410192,non-integron,R,General function prediction only,,,,0.05301696329384231,,,,,,,,,,,,,0.0,,,,,,
c_231089,SAT,2410194,non-integron,V,Defense mechanisms,,,,0.25399992442299696,,,,,,,,,,,,,,,,,,,
c_231089,SAT,2410197,non-integron,E,Amino acid transport and metabolism,,,,0.00588458404595547,,,,,,,,,,,,,0.031265255422061995,,,,,,
c_231089,SAT,2410199,non-integron,O,"Posttranslational modification, protein turnover, chaperones",,,0.042763368522227715,0.030551671401954382,,,,,,,,,,,,,0.01952596432036864,,,,,,
c_231089,SAT,2410200,non-integron,L,"Replication, recombination and repair",,,0.04803359718349128,0.04476548910518484,,,0.03113523395888692,,,,,,,,,,0.020468119520220197,,,,,,
c_231089,SAT,2410201,non-integron,J,"Translation, ribosomal structure and biogenesis",,,,0.0,,,,,,,,,,,,,,,,,,,
c_231089,SAT,2410202,non-integron,J,"Translation, ribosomal structure and biogenesis",,,,,,,,,,,,,,,,,0.1260472337064308,,,,,,
c_231089,SAT,2410205,non-integron,U,"Intracellular trafficking, secretion, and vesicular transport",,,0.0,0.006637708131737532,,,0.0036137738080106187,,,,,,,,,,0.0031882412467575554,,,,,,
c_231089,SAT,2410206,non-integron,R,General function prediction only,,,0.022504643475502455,0.01823889485391869,,,0.027949332569908385,,,,,,,,,,0.01967766263641789,,,,,,
c_231089,SAT,2410207,non-integron,P,Inorganic ion transport and metabolism,,,0.003563664858531852,0.007982073420253737,,,0.0014558752393389039,,,,,,,,,,0.0009135524682255244,,,,,,
c_231089,SAT,2410208,non-integron,D!!!I,"Cell cycle control, cell division, chromosome partitioning!!!Lipid transport and metabolism",,,0.15316328153153946,0.12342406801288468,,,0.16445057545485225,,,,,,,,,,0.2358525514761352,,,,,,
c_231089,SAT,2410209,non-integron,F,Nucleotide transport and metabolism,,,0.0035875492931868452,0.015363293075991729,,,0.0028004638644660218,,,,,,,,,,0.011517386199687271,,,,,,
c_231089,SAT,2410210,non-integron,R,General function prediction only,,,,,,,,,,,,,,,,,0.12805168070538195,,,,,,
c_231089,SAT,2410211,non-integron,R,General function prediction only,,,0.033410364399999816,0.031177510337714917,,,0.031944867726124884,,,,,,,,,,0.018505544474578115,,,,,,
c_231089,SAT,2410212,non-integron,V,Defense mechanisms,,,0.004489638155492799,0.0007100032565735702,,,0.0013402302438711526,,,,,,,,,,0.01217936360100809,,,,,,
c_231089,SAT,2410213,non-integron,F,Nucleotide transport and metabolism,,,0.11872812879513014,0.10257416679206263,,,,,,,,,,,,,0.10647538145839043,,,,,,
c_231089,SAT,2410214,non-integron,M,Cell wall/membrane/envelope biogenesis,,,,0.013735667226652393,,,,,,,,,,,,,0.04259388391928411,,,,,,
c_231089,SAT,2410215,non-integron,T!!!T,Signal transduction mechanisms!!!Signal transduction mechanisms,,,,0.07439481636601351,,,0.1406270151880734,,,,,,,,,,0.13586416062516266,,,,,,
c_231089,SAT,2410216,non-integron,S,Function unknown,,,0.317507245760568,,,,,,,,,,,,,,,,,,,,
c_231089,SAT,2410217,non-integron,,,,,0.037509713826752285,0.019296859240879698,,,,,,,,,,,,,,,,,,,
c_231089,SAT,2410218,non-integron,,,,,,1.7666796347340337,,,,,,,,,,,,,,,,,,,
c_231089,SAT,2410219,non-integron,K,Transcription,,,0.07251092543055125,0.05333914358636136,,,0.0727775794359157,,,,,,,,,,0.046017184633073936,,,,,,
c_231089,SAT,2410220,non-integron,,,,,0.08781586714596984,0.08431671047436351,,,0.10047463327160852,,,,,,,,,,0.06813331570030852,,,,,,
c_231089,SAT,2410221,non-integron,,,,,0.2655380437697437,0.2351035898999967,,,0.17471759010220753,,,,,,,,,,0.17930421160087234,,,,,,
c_231089,SAT,2410223,non-integron,M,Cell wall/membrane/envelope biogenesis,,,0.18440061119600104,0.2262852830597829,,,,,,,,,,,,,,,,,,,
c_231089,SAT,2410224,non-integron,L,"Replication, recombination and repair",,,0.17542642759532298,0.1987665706249417,,,,,,,,,,,,,0.1424546306724317,,,,,,
c_231089,SAT,2410225,non-integron,J,"Translation, ribosomal structure and biogenesis",,,,0.3034368254917913,,,,,,,,,,,,,,,,,,,
c_231089,SAT,2410226,non-integron,,,,,5.287328103284307,1.3534627765672391,,,,,,,,,,,,,2.009639178607682,,,,,,
c_232302,SAT,2421308,integron,M,Cell wall/membrane/envelope biogenesis,,,,,,,0.07451459688251814,,,,,,,,0.23530540782087075,,,,,,,,
c_232302,SAT,2421309,integron,M,Cell wall/membrane/envelope biogenesis,,,,,,,0.2040873763453261,,,,,,,,0.16364605048420144,,,,,,,,
c_232376,SAT,2421958,non-integron,C,Energy production and conversion,,0.009561619613631495,0.0,0.02497405436869112,,,,,,,,,,,,,0.01124196935931871,,,,,,
c_232376,SAT,2421959,non-integron,H,Coenzyme transport and metabolism,,,0.3061871981201691,0.20328665640884785,,,,,,,,,,,,,0.2356785817031063,,,,,,
c_232376,SAT,2421960,non-integron,H,Coenzyme transport and metabolism,,,0.0,0.0229406488886524,,,,,,,,,,,,,0.01704669175972866,,,,,,
c_232376,SAT,2421961,non-integron,H,Coenzyme transport and metabolism,,,0.06174337511600245,0.15312765977406134,,,,,,,,,,,,,0.1207015093364596,,,,,,
c_232376,SAT,2421962,non-integron,P,Inorganic ion transport and metabolism,,,0.03842842821095599,0.032286628577706804,,,0.02526968736270211,,,,,,,,,,0.07152247802359557,,,,,,
c_232376,SAT,2421963,non-integron,P,Inorganic ion transport and metabolism,,,0.07522365439822329,0.06321423092582094,,,,,,,,,,,,,0.04251874225384244,,,,,,
c_232376,SAT,2421964,non-integron,P,Inorganic ion transport and metabolism,,,0.06822368267764413,0.08235917745523806,,,,,,,,,,,,,0.04374675079616612,,,,,,
c_232376,SAT,2421965,non-integron,P,Inorganic ion transport and metabolism,,,0.10220951580494228,0.12967462589147966,,,,,,,,,,,,,0.07620235762479244,,,,,,
c_232376,SAT,2421966,non-integron,C,Energy production and conversion,,,0.06085097623196924,0.0916271780885388,,,,,,,,,,,,,0.0,,,,,,
c_232376,SAT,2421967,non-integron,J,"Translation, ribosomal structure and biogenesis",,,,0.018579575237662203,,,,,,,,,,,,,,,,,,,
c_232376,SAT,2421968,non-integron,C,Energy production and conversion,,,,0.02807483627864789,,,,,,,,,,,,,,,,,,,
c_232376,SAT,2421970,non-integron,Q!!!R,"Secondary metabolites biosynthesis, transport and catabolism!!!General function prediction only",,,0.009441172503709171,0.01724865631949986,,,,,,,,,,,,,,,,,,,
c_232376,SAT,2421971,non-integron,,,,,,0.11027547737453312,,,,,,,,,,,,,,,,,,,
c_232376,SAT,2421972,non-integron,T!!!T,Signal transduction mechanisms!!!Signal transduction mechanisms,,,,0.007028938782147244,,,,,,,,,,,,,,,,,,,
c_232376,SAT,2421973,non-integron,T!!!K,Signal transduction mechanisms!!!Transcription,,,0.036266968711463614,0.03473503170863046,,,,,,,,,,,,,0.0,,,,,,
c_232376,SAT,2421974,non-integron,S,Function unknown,,,,0.29126225281175394,,,,,,,,,,,,,,,,,,,
c_232376,SAT,2421975,non-integron,F,Nucleotide transport and metabolism,,,0.07784208210647436,0.05052363077147423,,,0.07164115646258495,,,,,,,,,,,,,,,,
c_232376,SAT,2421976,non-integron,T,Signal transduction mechanisms,,,0.011368863258441666,0.013690849873973041,,,0.004588027387665835,,,,,,,,,,0.0072787984968185875,,,,,,
c_232376,SAT,2421977,non-integron,S,Function unknown,,,0.055729758384073166,0.027923310403700347,,,,,,,,,,,,,0.005998275814007828,,,,,,
c_232376,SAT,2421978,non-integron,O,"Posttranslational modification, protein turnover, chaperones",,,0.2244619638193198,0.18752115402902,,,,,,,,,,,,,0.26152138656591034,,,,,,
c_232376,SAT,2421979,non-integron,P,Inorganic ion transport and metabolism,,,0.026580835830040672,0.06883293155406402,,,0.00977435869894466,,,,,,,,,,0.08139062881730723,,,,,,
c_232376,SAT,2421980,non-integron,S,Function unknown,,,0.3453665244790453,0.09409894995315976,,,,,,,,,,,,,0.10714022263212987,,,,,,
c_232376,SAT,2421981,non-integron,C,Energy production and conversion,,,0.0281572324173161,0.03228953391998385,,,0.023338872189139083,,,,,,,,,,0.017504353674989554,,,,,,
c_232376,SAT,2421982,non-integron,C!!!C,Energy production and conversion!!!Energy production and conversion,,0.0,0.031732986151417585,0.07718251275959666,,,,,,,,,,,,,0.019896175562786226,,,,,,
c_232376,SAT,2421983,non-integron,C,Energy production and conversion,,,,,,,,,,,,,,,,,0.0,,,,,,
c_232376,SAT,2421984,non-integron,C,Energy production and conversion,,,,0.4658909332740129,,,,,,,,,,,,,,,,,,,
c_232376,SAT,2421985,non-integron,C,Energy production and conversion,,,0.01444029649841346,0.04256762943949368,,,,,,,,,,,,,0.03827384862819875,,,,,,
c_232376,SAT,2421986,non-integron,R,General function prediction only,,,0.07750196495646709,0.3314053713175419,,,,,,,,,,,,,0.35503361846031484,,,,,,
c_232376,SAT,2421987,non-integron,T,Signal transduction mechanisms,,,0.06786538949210487,0.053318515403353334,,,0.018891354367849028,,,,,,,,,,0.06339513876401988,,,,,,
c_232376,SAT,2421988,non-integron,G,Carbohydrate transport and metabolism,,0.0,0.006828577414793736,0.006569194827171641,,,0.0012059424416595947,,,,,,,,,,0.002127959832746173,,,,,,
c_232376,SAT,2421989,non-integron,G,Carbohydrate transport and metabolism,,,0.008038816998431888,0.02875711047499953,,,0.001281590095783734,,,,,,,,,,0.05208169456486941,,,,,,
c_232376,SAT,2421990,non-integron,G,Carbohydrate transport and metabolism,,,0.021380826940075943,0.020300155537819373,,,0.006630960884355113,,,,,,,,,,0.00455728758670264,,,,,,
c_232376,SAT,2421991,non-integron,D,"Cell cycle control, cell division, chromosome partitioning",,,0.045928649600949015,0.05859671445853368,,,0.018392438230663936,,,,,,,,,,0.026353908284909383,,,,,,
c_232376,SAT,2421992,non-integron,F,Nucleotide transport and metabolism,,,0.012741920635918195,0.00824104877957263,,,,,,,,,,,,,0.016968834324351083,,,,,,
c_232376,SAT,2421993,non-integron,,,,,,,,,,,,,,,,,,,0.2028048900514715,,,,,,
c_232376,SAT,2421994,non-integron,,,,,,0.3453282365473879,,,,,,,,,,,,,,,,,,,
c_232376,SAT,2421997,non-integron,T,Signal transduction mechanisms,,,,0.015581028780148698,,,,,,,,,,,,,,,,,,,
c_232376,SAT,2421998,non-integron,T,Signal transduction mechanisms,,,,0.012234850947565623,,,,,,,,,,,,,0.0,,,,,,
c_232376,SAT,2422010,non-integron,F,Nucleotide transport and metabolism,,,0.05566746668028469,0.08503833132249035,,,,,,,,,,,,,0.02362563828780392,,,,,,
c_232376,SAT,2422011,non-integron,S,Function unknown,,,0.0,0.0028915983650122075,,,0.001161311290878747,,,,,,,,,,0.0,,,,,,
c_232376,SAT,2422013,non-integron,T,Signal transduction mechanisms,,,0.16074034241613133,0.13173330360287164,,,0.1655353015185651,,,,,,,,,,0.18411769158204552,,,,,,
c_232376,SAT,2422014,non-integron,T,Signal transduction mechanisms,,,0.006645863778543113,0.0582327057903095,,,,,,,,,,,,,0.0,,,,,,
c_232376,SAT,2422015,non-integron,H,Coenzyme transport and metabolism,,,0.07339580489461785,0.06749521599850833,,,,,,,,,,,,,0.08795819470219443,,,,,,
c_232376,SAT,2422016,non-integron,O,"Posttranslational modification, protein turnover, chaperones",,,0.09419693079705686,0.053442190903113834,,,0.06168492407736916,,,,,,,,,,0.044065925856364416,,,,,,
c_232376,SAT,2422017,non-integron,,,,,,0.19796146812928805,,,0.20450160771704068,,,,,,,,,,,,,,,,
